City,Date,PM2.5,PM10,NO2,CO,SO2,AQI,Temp_Mean,Humidity_Mean,Wind_Speed_Max
Bengaluru,2018-02-05,29.23,94.58,32.53,0.95,3.37,81.0,20.0,51,14.9
Bengaluru,2018-02-06,32.55,98.75,29.05,0.89,3.52,85.0,22.4,64,15.5
Bengaluru,2018-02-07,30.93,95.75,30.04,0.94,3.22,79.0,22.6,76,14.0
Bengaluru,2018-02-08,35.48,87.19,45.34,1.1,4.2,80.0,22.6,70,11.3
Bengaluru,2018-02-09,37.87,96.52,43.01,1.01,4.36,95.0,23.1,69,10.5
Bengaluru,2018-02-10,30.34,84.89,39.51,0.99,6.63,83.0,22.9,68,17.6
Bengaluru,2018-02-11,28.29,96.63,23.84,0.88,3.42,76.0,22.7,64,18.3
Bengaluru,2018-02-12,27.9,88.93,24.85,0.98,2.99,74.0,22.1,65,18.0
Bengaluru,2018-02-13,30.53,55.15,17.2,1.01,1.84,78.0,22.1,62,18.8
Bengaluru,2018-02-14,32.43,68.55,17.59,0.96,1.61,71.0,22.2,67,18.1
Bengaluru,2018-02-15,30.19,59.31,18.7,0.96,1.47,71.0,22.2,66,17.1
Bengaluru,2018-02-16,29.62,53.91,30.03,0.98,2.79,70.0,22.1,49,16.1
Bengaluru,2018-02-17,32.11,70.68,37.85,1.03,8.54,77.0,22.1,52,13.8
Bengaluru,2018-02-18,27.53,64.77,22.89,0.95,5.69,83.0,22.5,51,15.4
Bengaluru,2018-02-19,28.6,62.32,26.23,1.05,4.22,82.0,22.3,48,17.7
Bengaluru,2018-02-20,28.89,66.18,22.48,1.09,3.15,81.0,22.7,52,20.9
Bengaluru,2018-02-21,34.62,79.69,32.97,0.98,3.36,80.0,23.0,40,18.4
Bengaluru,2018-02-22,37.13,64.91,39.61,0.95,3.19,82.0,23.2,40,21.6
Bengaluru,2018-02-23,34.6,71.15,31.9,0.94,2.94,83.0,22.8,36,20.2
Bengaluru,2018-02-24,26.41,56.42,19.98,0.96,2.35,81.0,21.6,55,16.5
Bengaluru,2018-02-25,21.87,33.81,14.46,0.92,2.34,69.0,22.8,53,16.8
Bengaluru,2018-02-26,21.31,25.9,27.46,1.01,2.61,68.0,23.0,48,18.2
Bengaluru,2018-02-27,23.35,30.13,26.31,0.94,3.87,71.0,23.8,39,18.9
Bengaluru,2018-02-28,29.3,56.03,32.9,1.04,3.4,81.0,23.5,39,18.5
Bengaluru,2018-03-01,29.48,99.47,27.41,0.95,3.09,83.0,23.6,42,17.7
Bengaluru,2018-03-02,30.38,116.47,38.24,0.98,3.53,87.0,24.1,32,18.0
Bengaluru,2018-03-03,38.39,121.49,36.26,1.0,3.14,92.0,24.6,26,15.6
Bengaluru,2018-03-04,36.56,128.58,24.85,1.02,4.2,84.0,24.5,32,18.3
Bengaluru,2018-03-05,30.79,94.71,34.44,1.02,3.71,86.0,24.7,27,17.4
Bengaluru,2018-03-06,32.09,109.19,32.76,0.96,3.85,87.0,24.3,32,19.4
Bengaluru,2018-03-07,33.88,114.17,25.14,0.98,3.83,90.0,23.8,46,19.8
Bengaluru,2018-03-08,41.37,125.36,27.15,1.08,3.66,99.0,24.1,39,19.1
Bengaluru,2018-03-09,59.48,133.95,47.26,1.09,4.07,104.0,24.5,37,18.5
Bengaluru,2018-03-10,59.82,143.26,37.1,1.05,4.18,109.0,24.6,44,22.2
Bengaluru,2018-03-11,45.19,123.62,22.32,1.03,3.7,106.0,25.1,39,22.0
Bengaluru,2018-03-12,35.82,105.52,17.43,1.05,4.01,92.0,24.5,53,24.0
Bengaluru,2018-03-13,20.49,63.71,14.01,1.14,4.08,76.0,24.2,67,24.8
Bengaluru,2018-03-14,29.23,85.74,16.94,1.15,4.17,75.0,25.5,59,20.5
Bengaluru,2018-03-15,26.46,54.8,22.08,1.15,3.95,77.0,24.6,68,18.8
Bengaluru,2018-03-16,19.13,33.54,28.79,1.03,3.88,71.0,23.7,78,9.8
Bengaluru,2018-03-17,23.01,33.85,27.98,1.02,4.27,74.0,22.4,82,16.9
Bengaluru,2018-03-18,20.75,33.52,16.69,1.09,3.39,53.0,23.0,77,14.3
Bengaluru,2018-03-19,31.94,57.31,24.94,0.97,3.33,61.0,24.0,60,16.6
Bengaluru,2018-03-20,43.91,70.07,35.38,1.49,3.26,97.0,24.5,53,13.4
Bengaluru,2018-03-21,42.72,98.38,31.97,1.55,3.02,124.0,25.1,55,11.0
Bengaluru,2018-03-22,31.78,176.51,50.97,1.83,3.78,135.0,25.7,51,15.9
Bengaluru,2018-03-23,40.18,136.77,62.66,1.23,3.89,127.0,26.2,46,14.1
Bengaluru,2018-03-24,37.72,141.77,27.94,0.82,3.61,100.0,26.6,53,15.1
Bengaluru,2018-03-25,38.84,113.42,27.43,1.05,3.59,98.0,26.8,46,19.9
Bengaluru,2018-03-26,,94.3,35.66,0.67,5.17,100.0,26.3,48,17.7
Bengaluru,2018-03-27,19.85,72.36,34.2,0.78,6.99,87.0,26.4,48,12.7
Bengaluru,2018-03-28,,,,1.01,,,26.7,50,13.2
Bengaluru,2018-03-29,,129.91,45.77,1.2,1.5,,26.8,52,11.9
Bengaluru,2018-03-30,,126.18,25.98,1.05,1.48,118.0,26.1,60,13.8
Bengaluru,2018-03-31,,95.37,24.6,1.05,2.58,104.0,24.8,68,11.7
Bengaluru,2018-04-01,,112.89,22.45,0.86,2.83,102.0,25.8,58,13.0
Bengaluru,2018-04-02,,96.92,26.81,1.0,3.0,107.0,25.4,62,16.1
Bengaluru,2018-04-03,,100.63,40.15,1.15,3.91,98.0,25.5,61,13.0
Bengaluru,2018-04-04,,106.41,35.38,0.89,3.42,108.0,25.5,55,13.2
Bengaluru,2018-04-05,,114.6,33.5,1.22,3.39,107.0,25.6,49,13.9
Bengaluru,2018-04-06,,108.71,37.46,1.03,3.64,108.0,25.9,52,16.4
Bengaluru,2018-04-07,,109.09,28.66,0.78,3.55,106.0,26.1,49,18.0
Bengaluru,2018-04-08,,94.63,24.25,0.66,3.4,103.0,25.6,54,19.4
Bengaluru,2018-04-09,,67.05,23.57,0.7,3.34,93.0,25.5,57,19.4
Bengaluru,2018-04-10,,64.9,29.63,0.88,3.47,,25.5,58,18.4
Bengaluru,2018-04-11,,63.33,24.34,1.0,3.4,,26.2,57,16.8
Bengaluru,2018-04-12,,64.13,26.2,0.9,3.24,88.0,26.5,60,17.4
Bengaluru,2018-04-13,28.96,57.17,25.44,0.98,3.56,65.0,26.4,59,17.8
Bengaluru,2018-04-14,,60.06,22.0,0.96,3.8,62.0,27.3,57,15.8
Bengaluru,2018-04-15,,57.83,16.94,0.67,3.42,65.0,27.2,57,19.1
Bengaluru,2018-04-16,30.43,55.0,19.09,0.69,3.01,61.0,27.0,58,15.4
Bengaluru,2018-04-17,32.38,61.9,27.27,0.87,2.74,70.0,27.5,56,15.7
Bengaluru,2018-04-18,36.4,69.46,30.93,0.96,2.73,67.0,27.9,49,15.1
Bengaluru,2018-04-19,47.67,79.33,27.36,0.91,6.9,81.0,28.0,55,16.5
Bengaluru,2018-04-20,36.52,60.94,32.2,0.85,2.28,85.0,26.5,63,14.3
Bengaluru,2018-04-21,33.4,84.17,37.81,0.9,2.7,79.0,28.1,52,16.6
Bengaluru,2018-04-22,33.42,75.88,19.6,0.78,3.94,74.0,26.5,62,13.2
Bengaluru,2018-04-23,41.19,60.47,19.98,0.8,3.94,66.0,27.3,56,12.3
Bengaluru,2018-04-24,42.62,77.31,29.87,0.82,4.05,82.0,26.7,58,12.2
Bengaluru,2018-04-25,42.99,58.32,53.65,0.98,4.06,74.0,26.1,65,19.2
Bengaluru,2018-04-26,49.93,,24.84,0.85,5.71,83.0,27.3,56,15.9
Bengaluru,2018-04-27,44.12,,20.7,1.16,5.25,103.0,27.5,50,19.1
Bengaluru,2018-04-28,39.22,,21.73,0.91,5.54,82.0,26.9,56,17.6
Bengaluru,2018-04-29,44.57,,28.96,0.69,6.03,81.0,27.3,52,9.9
Bengaluru,2018-04-30,187.49,,25.4,1.14,5.46,100.0,27.2,60,12.7
Bengaluru,2018-05-01,59.11,,18.64,0.59,6.12,352.0,27.6,60,14.2
Bengaluru,2018-05-02,65.71,,24.39,0.9,9.43,114.0,27.0,68,15.0
Bengaluru,2018-05-03,44.58,,34.25,0.88,5.83,98.0,26.4,70,16.2
Bengaluru,2018-05-04,113.31,,26.78,1.16,6.65,73.0,25.7,68,14.2
Bengaluru,2018-05-05,62.35,,33.46,0.72,4.22,144.0,26.2,66,12.6
Bengaluru,2018-05-06,79.0,,24.55,0.73,5.71,99.0,26.7,61,12.4
Bengaluru,2018-05-07,50.52,,60.58,0.91,5.1,151.0,26.6,66,13.5
Bengaluru,2018-05-08,55.88,,33.39,0.8,6.3,113.0,25.3,75,15.3
Bengaluru,2018-05-09,32.46,,27.7,0.69,5.64,76.0,24.8,76,12.1
Bengaluru,2018-05-10,28.99,,27.51,0.81,5.31,65.0,25.3,73,17.1
Bengaluru,2018-05-11,27.03,,39.99,0.89,5.48,59.0,24.2,81,12.8
Bengaluru,2018-05-12,27.01,,24.22,0.88,4.33,62.0,24.9,73,11.0
Bengaluru,2018-05-13,26.73,,26.31,0.86,5.76,60.0,25.4,72,11.1
Bengaluru,2018-05-14,33.13,,47.07,0.87,7.1,69.0,24.7,78,11.6
Bengaluru,2018-05-15,35.64,,41.15,0.7,6.35,64.0,24.6,75,9.1
Bengaluru,2018-05-16,34.36,,34.6,0.82,6.26,61.0,25.1,74,9.9
Bengaluru,2018-05-17,39.69,,24.0,0.9,5.16,65.0,26.1,63,12.0
Bengaluru,2018-05-18,43.05,124.39,33.14,1.1,4.09,92.0,24.7,77,11.0
Bengaluru,2018-05-19,45.09,94.78,42.69,0.98,4.82,98.0,24.7,77,11.0
Bengaluru,2018-05-20,47.83,66.81,18.67,0.79,4.3,80.0,24.9,76,11.5
Bengaluru,2018-05-21,52.64,58.23,33.17,0.8,4.51,71.0,24.4,79,10.5
Bengaluru,2018-05-22,59.24,71.88,35.39,1.06,3.12,90.0,24.5,80,13.1
Bengaluru,2018-05-23,62.6,84.46,35.36,0.93,4.33,117.0,24.2,82,14.4
Bengaluru,2018-05-24,35.4,65.64,32.53,0.92,4.77,70.0,24.7,78,12.9
Bengaluru,2018-05-25,46.14,64.28,30.05,0.95,4.87,73.0,23.7,81,16.2
Bengaluru,2018-05-26,33.64,43.62,30.58,1.12,3.78,76.0,23.6,87,10.3
Bengaluru,2018-05-27,41.73,52.37,29.69,1.02,3.86,89.0,25.0,81,12.3
Bengaluru,2018-05-28,29.29,48.38,18.87,1.19,4.26,80.0,24.4,85,12.5
Bengaluru,2018-05-29,16.92,27.94,15.29,1.18,3.57,67.0,24.7,77,17.1
Bengaluru,2018-05-30,35.67,38.75,21.27,1.01,3.68,60.0,24.2,82,17.4
Bengaluru,2018-05-31,33.16,41.38,22.99,1.03,3.55,73.0,24.8,82,12.3
Bengaluru,2018-06-01,42.07,60.8,25.48,0.99,3.69,68.0,24.2,85,11.2
Bengaluru,2018-06-02,44.47,54.34,35.43,1.06,6.55,86.0,23.8,87,10.7
Bengaluru,2018-06-03,38.79,29.26,22.36,1.01,4.18,88.0,23.0,90,12.4
Bengaluru,2018-06-04,23.35,28.86,20.58,0.96,4.39,60.0,23.7,84,17.2
Bengaluru,2018-06-05,25.5,22.18,16.5,0.94,6.31,61.0,23.4,84,16.6
Bengaluru,2018-06-06,22.77,27.69,17.25,1.04,7.21,63.0,23.9,83,20.1
Bengaluru,2018-06-07,25.27,31.71,16.84,1.0,5.85,70.0,23.3,83,24.7
Bengaluru,2018-06-08,19.28,21.36,15.8,0.91,6.23,50.0,23.0,84,33.7
Bengaluru,2018-06-09,19.32,26.98,16.01,0.96,5.35,52.0,22.8,83,31.3
Bengaluru,2018-06-10,18.93,28.7,20.85,0.92,5.19,51.0,22.8,85,30.5
Bengaluru,2018-06-11,23.76,34.25,15.51,0.99,4.66,65.0,23.7,80,27.7
Bengaluru,2018-06-12,23.78,48.19,13.32,0.99,3.37,50.0,23.8,80,29.4
Bengaluru,2018-06-13,27.34,48.59,15.9,0.95,4.0,49.0,23.7,80,25.7
Bengaluru,2018-06-14,31.79,35.64,19.26,1.02,2.91,61.0,22.9,85,18.2
Bengaluru,2018-06-15,61.43,33.51,23.54,1.01,3.21,83.0,23.2,82,18.2
Bengaluru,2018-06-16,22.24,43.59,18.63,1.09,3.24,106.0,23.4,80,20.5
Bengaluru,2018-06-17,17.38,42.66,15.39,1.06,3.83,55.0,23.5,78,24.5
Bengaluru,2018-06-18,13.38,100.6,14.75,1.15,4.93,69.0,22.9,80,22.3
Bengaluru,2018-06-19,32.62,100.12,12.51,1.06,4.53,81.0,23.0,79,27.1
Bengaluru,2018-06-20,13.64,73.69,14.01,1.06,4.83,69.0,23.0,81,27.2
Bengaluru,2018-06-21,16.71,76.66,20.26,1.02,5.1,64.0,22.0,86,27.4
Bengaluru,2018-06-22,18.94,79.08,31.69,1.02,4.68,64.0,22.7,79,21.3
Bengaluru,2018-06-23,23.76,55.83,23.67,1.03,4.7,66.0,22.7,81,18.9
Bengaluru,2018-06-24,21.84,73.73,15.51,0.98,4.64,64.0,22.6,84,22.7
Bengaluru,2018-06-25,51.82,70.62,14.77,1.01,4.79,87.0,22.4,84,22.3
Bengaluru,2018-06-26,32.62,56.97,13.9,0.93,4.78,92.0,22.5,81,27.8
Bengaluru,2018-06-27,11.68,42.25,15.17,1.02,4.87,60.0,22.2,84,28.7
Bengaluru,2018-06-28,9.23,34.44,17.93,0.99,5.5,57.0,21.2,90,23.7
Bengaluru,2018-06-29,11.93,44.86,17.94,0.99,5.95,51.0,22.0,87,18.4
Bengaluru,2018-06-30,18.23,65.8,33.04,1.0,6.63,66.0,22.7,84,14.5
Bengaluru,2018-07-01,19.15,64.03,22.68,0.89,6.11,72.0,22.9,81,12.8
Bengaluru,2018-07-02,16.29,55.13,27.31,0.88,6.9,63.0,22.6,84,16.9
Bengaluru,2018-07-03,21.63,62.68,20.07,0.87,7.51,63.0,22.8,80,20.9
Bengaluru,2018-07-04,18.55,71.37,15.35,0.79,6.49,60.0,23.0,76,23.1
Bengaluru,2018-07-05,20.36,74.52,17.48,0.82,6.47,61.0,23.0,74,26.0
Bengaluru,2018-07-06,21.44,58.91,16.86,0.86,6.63,65.0,22.2,82,26.0
Bengaluru,2018-07-07,15.56,38.84,17.49,0.76,7.2,56.0,20.8,94,20.2
Bengaluru,2018-07-08,22.83,42.49,14.5,0.89,7.09,62.0,21.7,88,21.2
Bengaluru,2018-07-09,21.11,56.44,18.16,0.88,7.5,66.0,22.3,85,28.8
Bengaluru,2018-07-10,36.65,52.63,20.32,0.87,7.49,63.0,22.0,87,25.0
Bengaluru,2018-07-11,20.8,53.13,16.23,0.9,8.27,78.0,21.7,85,29.6
Bengaluru,2018-07-12,17.82,51.19,14.74,0.75,8.6,56.0,22.2,81,30.7
Bengaluru,2018-07-13,16.63,47.82,15.78,0.78,7.14,53.0,21.6,86,29.2
Bengaluru,2018-07-14,18.87,60.54,15.81,0.75,7.47,57.0,22.6,80,31.5
Bengaluru,2018-07-15,17.08,63.33,12.25,0.71,6.66,62.0,23.0,76,33.7
Bengaluru,2018-07-16,19.93,47.19,16.2,0.8,7.32,59.0,22.8,77,34.6
Bengaluru,2018-07-17,16.98,53.45,15.05,0.82,7.56,60.0,23.1,75,33.8
Bengaluru,2018-07-18,18.83,56.14,13.81,0.8,7.75,57.0,23.0,77,29.6
Bengaluru,2018-07-19,16.82,43.02,16.04,0.86,7.58,59.0,22.7,80,29.9
Bengaluru,2018-07-20,15.52,41.94,16.03,0.83,7.49,52.0,22.4,80,32.4
Bengaluru,2018-07-21,17.44,52.67,17.69,0.83,7.68,59.0,22.9,77,30.7
Bengaluru,2018-07-22,18.63,67.89,14.94,0.85,8.01,60.0,23.1,75,31.7
Bengaluru,2018-07-23,19.86,51.56,18.69,0.87,7.9,65.0,22.5,82,27.2
Bengaluru,2018-07-24,17.85,50.14,16.37,0.92,7.08,64.0,22.1,87,21.0
Bengaluru,2018-07-25,17.62,44.75,18.57,0.94,7.68,59.0,22.9,81,22.8
Bengaluru,2018-07-26,20.0,55.87,28.4,0.83,7.55,65.0,23.3,80,22.4
Bengaluru,2018-07-27,22.28,64.9,21.86,0.76,7.46,68.0,22.5,83,24.3
Bengaluru,2018-07-28,21.05,64.54,17.94,0.77,6.84,59.0,22.7,83,24.9
Bengaluru,2018-07-29,20.1,57.53,15.62,0.79,6.51,66.0,23.4,79,22.7
Bengaluru,2018-07-30,22.92,65.5,18.15,0.97,7.18,64.0,23.4,78,20.3
Bengaluru,2018-07-31,20.96,67.39,19.01,0.75,6.44,62.0,22.5,83,24.7
Bengaluru,2018-08-01,20.59,68.6,22.78,0.83,6.0,66.0,22.4,80,24.2
Bengaluru,2018-08-02,20.73,68.41,19.33,0.83,6.28,68.0,23.2,77,25.6
Bengaluru,2018-08-03,23.34,71.35,18.78,0.9,6.5,72.0,22.9,78,21.3
Bengaluru,2018-08-04,27.61,94.02,18.82,0.9,6.8,77.0,22.5,78,21.7
Bengaluru,2018-08-05,20.75,81.19,15.27,0.83,7.15,77.0,23.0,74,25.5
Bengaluru,2018-08-06,23.63,66.31,18.0,0.78,5.94,67.0,22.5,76,28.9
Bengaluru,2018-08-07,18.24,59.59,18.39,0.81,6.18,67.0,21.7,82,26.4
Bengaluru,2018-08-08,18.35,43.88,20.05,0.87,6.68,60.0,21.9,82,28.1
Bengaluru,2018-08-09,17.33,55.07,17.68,0.83,6.27,58.0,22.3,83,24.6
Bengaluru,2018-08-10,18.24,59.31,16.8,0.79,7.52,60.0,21.7,84,23.5
Bengaluru,2018-08-11,18.6,46.24,17.12,0.78,6.44,56.0,21.1,85,25.3
Bengaluru,2018-08-12,10.61,35.22,13.53,0.77,6.96,57.0,20.8,88,27.0
Bengaluru,2018-08-13,11.4,39.72,15.3,0.8,5.96,53.0,21.3,83,33.5
Bengaluru,2018-08-14,13.1,31.87,17.12,0.89,6.34,60.0,21.3,89,27.8
Bengaluru,2018-08-15,15.35,36.24,15.93,0.85,6.35,59.0,21.2,90,25.5
Bengaluru,2018-08-16,12.86,38.58,16.13,0.68,5.58,52.0,21.8,83,32.0
Bengaluru,2018-08-17,16.77,52.28,15.35,0.67,5.76,48.0,23.0,75,32.7
Bengaluru,2018-08-18,20.09,65.73,15.9,0.73,6.76,57.0,22.5,76,31.6
Bengaluru,2018-08-19,16.78,52.97,16.35,0.69,6.44,59.0,22.5,79,29.2
Bengaluru,2018-08-20,24.78,67.41,18.52,0.74,6.65,53.0,22.3,78,29.7
Bengaluru,2018-08-21,20.61,77.55,17.55,0.77,5.95,69.0,22.6,76,28.2
Bengaluru,2018-08-22,20.75,74.0,17.29,0.78,6.92,65.0,22.7,77,24.9
Bengaluru,2018-08-23,17.29,52.66,17.95,0.9,7.32,63.0,22.6,77,22.7
Bengaluru,2018-08-24,18.74,60.28,18.94,0.82,7.81,62.0,22.2,80,21.7
Bengaluru,2018-08-25,22.36,75.89,19.62,0.92,7.61,67.0,22.6,77,20.9
Bengaluru,2018-08-26,18.42,60.03,18.03,0.93,7.07,70.0,21.7,82,20.6
Bengaluru,2018-08-27,19.86,64.68,19.41,0.86,7.09,62.0,21.2,85,23.2
Bengaluru,2018-08-28,21.93,63.28,18.83,0.81,6.5,64.0,21.9,83,20.5
Bengaluru,2018-08-29,20.52,49.08,18.42,0.87,6.94,68.0,21.9,84,20.3
Bengaluru,2018-08-30,23.33,66.23,17.92,0.79,7.56,68.0,22.0,83,21.3
Bengaluru,2018-08-31,19.74,57.18,23.85,0.83,7.34,64.0,22.1,84,19.2
Bengaluru,2018-09-01,23.62,78.59,18.76,0.8,7.25,68.0,22.5,78,17.9
Bengaluru,2018-09-02,21.84,69.2,17.44,0.76,8.3,66.0,22.8,77,15.9
Bengaluru,2018-09-03,25.06,73.19,20.87,0.87,8.66,63.0,22.5,72,16.9
Bengaluru,2018-09-04,32.78,81.02,26.03,0.91,8.63,76.0,22.6,73,17.4
Bengaluru,2018-09-05,25.32,77.04,21.06,0.85,7.69,78.0,22.6,75,16.9
Bengaluru,2018-09-06,25.21,71.56,21.41,0.8,8.53,66.0,22.7,75,21.7
Bengaluru,2018-09-07,27.2,66.34,20.41,0.79,8.27,70.0,22.5,75,20.8
Bengaluru,2018-09-08,18.32,47.45,19.4,0.75,7.58,63.0,22.7,74,17.5
Bengaluru,2018-09-09,19.07,56.66,23.74,0.82,7.65,64.0,23.3,72,10.4
Bengaluru,2018-09-10,28.1,72.52,29.62,0.96,7.71,73.0,23.3,72,6.6
Bengaluru,2018-09-11,30.34,79.46,34.78,0.95,6.95,90.0,23.0,84,10.0
Bengaluru,2018-09-12,24.47,73.31,38.97,0.96,7.44,91.0,23.4,81,14.6
Bengaluru,2018-09-13,29.84,76.26,38.83,0.99,8.27,88.0,23.5,79,12.6
Bengaluru,2018-09-14,27.72,76.6,42.11,0.98,7.55,94.0,23.3,81,13.3
Bengaluru,2018-09-15,24.1,56.2,40.13,0.95,7.46,77.0,23.5,81,10.1
Bengaluru,2018-09-16,24.43,55.34,35.93,0.96,8.26,73.0,23.1,82,12.2
Bengaluru,2018-09-17,19.03,49.62,30.55,0.83,7.87,74.0,22.3,81,18.2
Bengaluru,2018-09-18,19.86,64.1,24.34,0.76,7.24,65.0,23.1,74,19.2
Bengaluru,2018-09-19,20.21,69.15,23.2,0.76,7.82,65.0,22.3,74,20.1
Bengaluru,2018-09-20,25.55,74.65,41.9,0.89,7.22,79.0,21.6,81,18.2
Bengaluru,2018-09-21,26.75,81.33,33.38,0.8,6.83,87.0,21.8,81,18.0
Bengaluru,2018-09-22,24.45,80.93,30.37,0.83,7.24,77.0,22.6,69,18.3
Bengaluru,2018-09-23,30.84,75.04,38.12,0.85,7.1,87.0,23.0,76,12.2
Bengaluru,2018-09-24,22.6,56.12,35.0,0.93,6.7,85.0,22.4,84,11.3
Bengaluru,2018-09-25,26.76,63.24,40.97,0.99,6.79,78.0,22.7,86,14.3
Bengaluru,2018-09-26,31.25,76.66,28.45,0.87,6.76,85.0,22.7,84,14.6
Bengaluru,2018-09-27,29.24,72.24,30.94,0.94,6.59,80.0,23.5,78,11.0
Bengaluru,2018-09-28,26.36,77.69,27.64,0.8,6.14,78.0,23.3,81,13.0
Bengaluru,2018-09-29,17.35,64.18,25.67,0.79,6.06,75.0,23.5,80,10.7
Bengaluru,2018-09-30,25.28,62.82,23.56,0.81,5.67,70.0,23.9,79,10.6
Bengaluru,2018-10-01,21.61,66.61,25.53,0.87,6.59,82.0,23.9,78,14.3
Bengaluru,2018-10-02,14.51,51.79,19.67,0.74,6.36,67.0,23.5,80,15.3
Bengaluru,2018-10-03,15.17,52.6,20.76,0.76,6.27,65.0,23.7,80,16.0
Bengaluru,2018-10-04,21.47,46.9,21.67,0.8,6.52,65.0,22.7,85,21.0
Bengaluru,2018-10-05,13.99,40.41,19.47,0.78,6.96,62.0,22.3,88,22.8
Bengaluru,2018-10-06,14.0,42.0,19.84,0.78,6.52,56.0,22.2,88,23.0
Bengaluru,2018-10-07,20.86,69.05,23.91,0.74,6.73,62.0,23.1,79,15.1
Bengaluru,2018-10-08,32.94,96.04,26.49,0.79,6.84,73.0,22.6,84,12.8
Bengaluru,2018-10-09,31.82,91.63,32.27,0.85,6.89,80.0,23.0,79,9.9
Bengaluru,2018-10-10,40.93,109.21,34.32,0.81,6.48,93.0,22.7,75,18.4
Bengaluru,2018-10-11,55.08,147.26,43.63,0.99,6.55,110.0,23.1,66,16.3
Bengaluru,2018-10-12,56.31,151.57,44.04,0.93,6.53,115.0,24.0,65,12.6
Bengaluru,2018-10-13,72.74,158.69,41.95,0.9,6.35,167.0,23.9,65,11.4
Bengaluru,2018-10-14,48.48,100.3,26.49,0.8,6.28,116.0,23.4,80,10.8
Bengaluru,2018-10-15,41.44,88.52,28.25,0.88,6.36,88.0,22.4,88,16.6
Bengaluru,2018-10-16,35.37,94.07,26.88,0.74,6.52,90.0,22.3,86,12.5
Bengaluru,2018-10-17,19.99,51.83,22.81,0.75,6.56,75.0,22.0,86,11.4
Bengaluru,2018-10-18,62.95,55.23,28.34,0.82,6.45,116.0,21.9,86,9.7
Bengaluru,2018-10-19,20.75,61.94,21.84,0.74,6.31,81.0,22.2,81,17.4
Bengaluru,2018-10-20,25.61,86.65,25.93,0.75,6.74,71.0,22.6,67,12.1
Bengaluru,2018-10-21,36.42,122.86,30.1,0.74,7.29,88.0,22.0,75,15.9
Bengaluru,2018-10-22,37.81,132.8,41.15,1.04,7.54,102.0,22.1,65,17.5
Bengaluru,2018-10-23,49.17,123.18,43.25,1.16,8.02,119.0,22.1,63,16.9
Bengaluru,2018-10-24,62.67,111.41,40.4,1.01,8.31,132.0,22.3,60,18.1
Bengaluru,2018-10-25,46.34,121.55,36.95,1.02,6.52,110.0,22.5,64,20.1
Bengaluru,2018-10-26,50.19,123.42,40.42,1.01,7.67,101.0,22.7,65,19.8
Bengaluru,2018-10-27,39.65,112.7,45.83,1.03,6.75,107.0,22.6,53,20.8
Bengaluru,2018-10-28,37.32,96.1,45.79,0.97,6.29,108.0,22.1,49,19.1
Bengaluru,2018-10-29,36.11,101.84,56.14,1.12,7.03,103.0,21.8,48,18.7
Bengaluru,2018-10-30,40.12,109.55,58.13,1.19,6.8,125.0,22.5,50,14.8
Bengaluru,2018-10-31,40.02,106.07,42.16,1.06,5.81,107.0,24.0,62,13.8
Bengaluru,2018-11-01,20.96,66.49,31.6,0.95,7.01,92.0,23.3,71,19.5
Bengaluru,2018-11-02,17.57,56.53,24.14,0.96,6.14,84.0,22.3,84,18.2
Bengaluru,2018-11-03,21.42,63.23,24.36,1.1,6.46,82.0,22.1,84,20.3
Bengaluru,2018-11-04,21.84,77.72,22.91,0.82,6.17,74.0,22.5,80,20.9
Bengaluru,2018-11-05,23.98,90.86,28.89,1.03,6.14,81.0,23.5,71,17.7
Bengaluru,2018-11-06,41.38,116.55,30.42,1.12,7.11,110.0,23.2,71,16.8
Bengaluru,2018-11-07,57.03,107.56,31.2,1.04,7.8,97.0,22.7,60,19.6
Bengaluru,2018-11-08,61.98,108.02,32.99,0.99,7.7,144.0,22.3,58,15.3
Bengaluru,2018-11-09,33.68,98.45,29.99,0.99,5.77,94.0,22.6,67,15.6
Bengaluru,2018-11-10,50.36,88.44,35.38,1.05,4.97,96.0,22.7,61,14.5
Bengaluru,2018-11-11,55.48,101.12,37.67,1.11,5.67,105.0,22.4,56,12.2
Bengaluru,2018-11-12,63.66,120.24,47.6,1.38,6.65,113.0,22.5,53,13.2
Bengaluru,2018-11-13,71.05,130.84,50.42,1.46,7.96,143.0,22.1,49,12.4
Bengaluru,2018-11-14,77.53,143.53,56.64,1.57,7.78,143.0,22.3,41,10.2
Bengaluru,2018-11-15,58.35,105.52,43.91,1.43,6.5,141.0,22.2,65,22.1
Bengaluru,2018-11-16,25.1,59.99,28.79,1.05,5.06,88.0,22.2,81,32.4
Bengaluru,2018-11-17,49.2,96.6,28.7,1.02,5.2,84.0,23.3,73,17.6
Bengaluru,2018-11-18,41.2,83.45,20.87,1.01,5.38,91.0,23.7,77,15.0
Bengaluru,2018-11-19,19.95,61.66,22.54,1.1,5.57,77.0,23.4,74,17.4
Bengaluru,2018-11-20,25.85,67.23,28.52,1.09,5.21,77.0,23.6,66,20.0
Bengaluru,2018-11-21,33.31,71.11,28.34,1.02,5.74,81.0,21.3,73,23.2
Bengaluru,2018-11-22,17.95,39.52,24.12,1.03,5.89,73.0,20.9,88,25.1
Bengaluru,2018-11-23,25.58,50.78,27.32,1.11,5.57,79.0,21.2,89,20.9
Bengaluru,2018-11-24,108.3,93.05,29.96,1.04,5.34,144.0,22.0,79,17.5
